ordering,tick,event_index,agent_id,rule_hypothesis,predicted_action,actual_action,accuracy,coherence,prediction_entropy
shuffled,24,354,agent4,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,24,355,agent5,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2500,0.9630
shuffled,58,356,agent4,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,58,357,agent5,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.7000,0.9630
shuffled,59,358,agent1,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.8000,0.9630
shuffled,59,359,agent2,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.9000,0.9630
shuffled,10,360,agent4,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,1.0000,0.9007
shuffled,10,361,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",die,rest,0,0.2500,0.9630
shuffled,11,362,agent1,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2812,0.9630
shuffled,11,363,agent2,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.7000,0.9630
shuffled,8,364,agent2,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.8000,0.9630
shuffled,8,365,agent3,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.9000,0.9630
shuffled,8,366,agent4,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,8,367,agent5,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2500,0.9007
shuffled,93,368,agent5,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.2500,0.9630
shuffled,94,369,agent1,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.7000,0.9630
shuffled,94,370,agent2,No consistent transition pattern emerges from the random ordering.,move,rest,0,0.2500,0.9630
shuffled,94,371,agent3,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,47,372,agent3,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.7000,0.9630
shuffled,47,373,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,47,374,agent5,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,48,375,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,80,376,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.7000,0.9630
shuffled,80,377,agent3,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.2812,0.9630
shuffled,80,378,agent4,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,80,379,agent5,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.7000,0.9630
shuffled,38,380,agent4,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.8000,0.9630
shuffled,38,381,agent5,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.9000,0.9630
shuffled,39,382,agent1,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,1.0000,0.9007
shuffled,39,383,agent2,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.2500,0.9630
shuffled,42,384,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,42,385,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",unknown,rest,0,0.2812,0.9630
shuffled,43,386,agent1,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,43,387,agent2,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.7000,0.9630
shuffled,37,388,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,37,389,agent2,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2812,0.9007
shuffled,37,390,agent3,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.2500,0.9630
shuffled,37,391,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,71,392,agent3,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.2500,0.9630
shuffled,71,393,agent4,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.7000,0.9630
shuffled,71,394,agent5,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.8000,0.9630
shuffled,72,395,agent1,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.9000,0.9630
shuffled,57,396,agent1,No consistent transition pattern emerges from the random ordering.,move,rest,0,0.2500,0.9630
shuffled,57,397,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2812,0.9007
shuffled,57,398,agent3,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
shuffled,57,399,agent4,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,11,400,agent3,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.8000,0.9630
shuffled,11,401,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2500,0.9630
shuffled,11,402,agent5,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,12,403,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.2500,0.9630
shuffled,13,404,agent1,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,13,405,agent2,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2500,0.9630
shuffled,13,406,agent3,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.2500,0.9630
shuffled,13,407,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",unknown,rest,0,0.2500,0.9630
shuffled,9,408,agent5,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,10,409,agent1,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.7000,0.9630
shuffled,10,410,agent2,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2500,0.9630
shuffled,10,411,agent3,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,29,412,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",migrate,rest,0,0.2500,0.9630
shuffled,29,413,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.7000,0.9007
shuffled,29,414,agent3,Shuffled fragments do not expose a stable causal rule.,rest,eat,0,0.2500,0.9007
shuffled,29,415,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,90,416,agent4,Shuffled fragments do not expose a stable causal rule.,migrate,eat,0,0.2500,0.9630
shuffled,90,417,agent5,Shuffled fragments do not expose a stable causal rule.,rest,eat,0,0.7000,0.9007
shuffled,91,418,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",unknown,rest,0,0.2500,0.9630
shuffled,91,419,agent2,No consistent transition pattern emerges from the random ordering.,die,eat,0,0.2812,0.9630
shuffled,76,420,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2812,0.9630
shuffled,76,421,agent3,"The trajectory appears incoherent, so hypotheses remain tentative.",die,rest,0,0.7000,0.9630
shuffled,76,422,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2812,0.9630
shuffled,76,423,agent5,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9630
shuffled,31,424,agent3,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2500,0.9007
shuffled,31,425,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,31,426,agent5,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.2500,0.9630
shuffled,32,427,agent1,No consistent transition pattern emerges from the random ordering.,move,eat,0,0.2500,0.9630
shuffled,88,428,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",migrate,rest,0,0.2812,0.9630
shuffled,88,429,agent3,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.7000,0.9630
shuffled,88,430,agent4,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2812,0.9630
shuffled,88,431,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.2812,0.9630
shuffled,75,432,agent3,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
shuffled,75,433,agent4,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.7000,0.9630
shuffled,75,434,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.2500,0.9007
shuffled,76,435,agent1,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9007
shuffled,84,436,agent2,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,84,437,agent3,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.8000,0.9630
shuffled,84,438,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,84,439,agent5,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2812,0.9007
shuffled,61,440,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2812,0.9630
shuffled,62,441,agent1,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,62,442,agent2,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,62,443,agent3,Shuffled fragments do not expose a stable causal rule.,migrate,rest,0,0.2500,0.9630
shuffled,66,444,agent4,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2500,0.9630
shuffled,66,445,agent5,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.2500,0.9630
shuffled,67,446,agent1,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.7000,0.9630
shuffled,67,447,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2500,0.9007
shuffled,86,448,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2812,0.9007
shuffled,86,449,agent5,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.7000,0.9630
shuffled,87,450,agent1,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
shuffled,87,451,agent2,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.2500,0.9630
shuffled,85,452,agent5,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.7000,0.9630
shuffled,86,453,agent1,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.8000,0.9630
shuffled,86,454,agent2,Shuffled fragments do not expose a stable causal rule.,unknown,rest,0,0.2500,0.9630
shuffled,86,455,agent3,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.2500,0.9630
shuffled,44,456,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",die,rest,0,0.2812,0.9630
shuffled,44,457,agent3,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.7000,0.9007
shuffled,44,458,agent4,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,44,459,agent5,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,5,460,agent1,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2500,0.9630
shuffled,5,461,agent2,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,5,462,agent3,"The trajectory appears incoherent, so hypotheses remain tentative.",migrate,rest,0,0.2812,0.9630
shuffled,5,463,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.7000,0.9007
shuffled,41,464,agent5,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,42,465,agent1,"The trajectory appears incoherent, so hypotheses remain tentative.",migrate,rest,0,0.2500,0.9630
shuffled,42,466,agent2,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,42,467,agent3,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,83,468,agent3,No consistent transition pattern emerges from the random ordering.,migrate,rest,0,0.2500,0.9630
shuffled,83,469,agent4,No consistent transition pattern emerges from the random ordering.,die,rest,0,0.7000,0.9630
shuffled,83,470,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2812,0.9007
shuffled,84,471,agent1,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.2500,0.9630
shuffled,73,472,agent1,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.7000,0.9007
shuffled,73,473,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",move,rest,0,0.2500,0.9630
shuffled,73,474,agent3,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.2500,0.9630
shuffled,73,475,agent4,"The trajectory appears incoherent, so hypotheses remain tentative.",unknown,rest,0,0.2500,0.9630
shuffled,20,476,agent2,"The trajectory appears incoherent, so hypotheses remain tentative.",eat,rest,0,0.7000,0.9630
shuffled,20,477,agent3,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.2812,0.9630
shuffled,20,478,agent4,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,20,479,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",rest,rest,1,0.2812,0.9007
shuffled,60,480,agent2,Shuffled fragments do not expose a stable causal rule.,rest,rest,1,0.2500,0.9007
shuffled,60,481,agent3,Shuffled fragments do not expose a stable causal rule.,eat,rest,0,0.7000,0.9630
shuffled,60,482,agent4,Shuffled fragments do not expose a stable causal rule.,move,rest,0,0.8000,0.9630
shuffled,60,483,agent5,No consistent transition pattern emerges from the random ordering.,eat,rest,0,0.2500,0.9630
shuffled,43,484,agent3,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.7000,0.9007
shuffled,43,485,agent4,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.8000,0.9630
shuffled,43,486,agent5,"The trajectory appears incoherent, so hypotheses remain tentative.",die,rest,0,0.2812,0.9630
shuffled,44,487,agent1,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
shuffled,51,488,agent3,No consistent transition pattern emerges from the random ordering.,rest,rest,1,0.2500,0.9007
shuffled,51,489,agent4,No consistent transition pattern emerges from the random ordering.,unknown,rest,0,0.7000,0.9630
shuffled,51,490,agent5,Shuffled fragments do not expose a stable causal rule.,die,rest,0,0.2500,0.9630
